allergy,base,brand,calorie_calculator,category,default_dressing,description,dressing,dressing_type,id,image_url,included_dressing,menu_type,name_en,name_ko,nav_category,nutrition,nutrition_pdf,recommended_dressing,tags,toppings_text,url,vegetables
[],,salady,{},토핑&드레싱,,,,,salady_topping_머쉬룸,https://salady.com:443/superboard/data/topping/thumb/2022052515510616534614667590.jpg,,topping,Mushroom,머쉬룸,토핑&드레싱,"{""menu"": ""머쉬룸"", ""calories_kcal"": 59.1, ""carbs_g"": 3.3, ""sugar_g"": 0.4, ""protein_g"": 1.5, ""fat_g"": 5.6, ""saturated_fat_g"": 0.9, ""sodium_mg"": 1.1}","{""menu"": ""머쉬룸"", ""calories_kcal"": 59.1, ""carbs_g"": 3.3, ""sugar_g"": 0.4, ""protein_g"": 1.5, ""fat_g"": 5.6, ""saturated_fat_g"": 0.9, ""sodium_mg"": 1.1}",,"[""VEGAN""]",,https://salady.com/menu/list_2?type=topping,[]
[],,salady,{},토핑&드레싱,,,,,salady_topping_토마토,https://salady.com:443/superboard/data/topping/thumb/2022052515530316534615832160.jpg,,topping,Tomato,토마토,토핑&드레싱,"{""menu"": ""토마토"", ""calories_kcal"": 7.6, ""carbs_g"": 1.7, ""sugar_g"": 0.9, ""protein_g"": 0.4, ""fat_g"": 0.1, ""saturated_fat_g"": 0.0, ""sodium_mg"": 0.8}","{""menu"": ""토마토"", ""calories_kcal"": 7.6, ""carbs_g"": 1.7, ""sugar_g"": 0.9, ""protein_g"": 0.4, ""fat_g"": 0.1, ""saturated_fat_g"": 0.0, ""sodium_mg"": 0.8}",,"[""VEGAN""]",,https://salady.com/menu/list_2?type=topping,[]
[],,salady,{},토핑&드레싱,,,,,salady_topping_올리브,https://salady.com:443/superboard/data/topping/thumb/2022052515534016534616207441.jpg,,topping,Olive,올리브,토핑&드레싱,"{""menu"": ""올리브"", ""calories_kcal"": 31.5, ""carbs_g"": 1.8, ""sugar_g"": 0.0, ""protein_g"": 0.3, ""fat_g"": 2.9, ""saturated_fat_g"": 0.4, ""sodium_mg"": 264.0}","{""menu"": ""올리브"", ""calories_kcal"": 31.5, ""carbs_g"": 1.8, ""sugar_g"": 0.0, ""protein_g"": 0.3, ""fat_g"": 2.9, ""saturated_fat_g"": 0.4, ""sodium_mg"": 264.0}",,"[""VEGAN""]",,https://salady.com/menu/list_2?type=topping,[]
[],,salady,{},토핑&드레싱,,,,,salady_topping_할라피뇨,https://salady.com:443/superboard/data/topping/thumb/2022052515541816534616583803.jpg,,topping,Jalapeno,할라피뇨,토핑&드레싱,"{""menu"": ""할라피뇨"", ""calories_kcal"": 6.7, ""carbs_g"": 1.3, ""sugar_g"": 0.0, ""protein_g"": 0.0, ""fat_g"": 0.0, ""saturated_fat_g"": 0.0, ""sodium_mg"": 293.2}","{""menu"": ""할라피뇨"", ""calories_kcal"": 6.7, ""carbs_g"": 1.3, ""sugar_g"": 0.0, ""protein_g"": 0.0, ""fat_g"": 0.0, ""saturated_fat_g"": 0.0, ""sodium_mg"": 293.2}",,"[""VEGAN""]",,https://salady.com/menu/list_2?type=topping,[]
[],,salady,{},토핑&드레싱,,,,,salady_topping_당근라페,https://salady.com:443/superboard/data/topping/thumb/2023020816212616758408869580.jpg,,topping,Carrot Rapees,당근라페,토핑&드레싱,"{""menu"": ""당근라페"", ""calories_kcal"": 25.6, ""carbs_g"": 2.6, ""sugar_g"": 1.3, ""protein_g"": 0.2, ""fat_g"": 1.8, ""saturated_fat_g"": 0.0, ""sodium_mg"": 12.8}","{""menu"": ""당근라페"", ""calories_kcal"": 25.6, ""carbs_g"": 2.6, ""sugar_g"": 1.3, ""protein_g"": 0.2, ""fat_g"": 1.8, ""saturated_fat_g"": 0.0, ""sodium_mg"": 12.8}",,"[""VEGAN""]",,https://salady.com/menu/list_2?type=topping,[]
[],,salady,{},토핑&드레싱,,,,,salady_topping_적채,https://salady.com:443/superboard/data/topping/thumb/2025021118545617392676968239.png,,topping,Red Cabbage,적채,토핑&드레싱,"{""menu"": ""적채"", ""calories_kcal"": 6.2, ""carbs_g"": 1.4, ""sugar_g"": 0.7, ""protein_g"": 0.3, ""fat_g"": 0.0, ""saturated_fat_g"": 0.0, ""sodium_mg"": 1.1}","{""menu"": ""적채"", ""calories_kcal"": 6.2, ""carbs_g"": 1.4, ""sugar_g"": 0.7, ""protein_g"": 0.3, ""fat_g"": 0.0, ""saturated_fat_g"": 0.0, ""sodium_mg"": 1.1}",,"[""VEGAN""]",,https://salady.com/menu/list_2?type=topping,[]
[],,salady,{},토핑&드레싱,,,,,salady_topping_양파플레이크,https://salady.com:443/superboard/data/topping/thumb/2022052515525416534615745914.jpg,,topping,Onion Flake,양파플레이크,토핑&드레싱,"{""menu"": ""양파플레이크"", ""calories_kcal"": 55.1, ""carbs_g"": 5.5, ""sugar_g"": 1.1, ""protein_g"": 0.4, ""fat_g"": 3.5, ""saturated_fat_g"": 1.7, ""sodium_mg"": 5.0}","{""menu"": ""양파플레이크"", ""calories_kcal"": 55.1, ""carbs_g"": 5.5, ""sugar_g"": 1.1, ""protein_g"": 0.4, ""fat_g"": 3.5, ""saturated_fat_g"": 1.7, ""sodium_mg"": 5.0}",,[],,https://salady.com/menu/list_2?type=topping,[]
[],,salady,{},토핑&드레싱,,,,,salady_topping_크랜베리,https://salady.com:443/superboard/data/topping/thumb/2022052515494516534613859737.jpg,,topping,Cranberry,크랜베리,토핑&드레싱,"{""menu"": ""크랜베리"", ""calories_kcal"": 31.4, ""carbs_g"": 8.6, ""sugar_g"": 7.4, ""protein_g"": 0.0, ""fat_g"": 0.1, ""saturated_fat_g"": 0.0, ""sodium_mg"": 0.2}","{""menu"": ""크랜베리"", ""calories_kcal"": 31.4, ""carbs_g"": 8.6, ""sugar_g"": 7.4, ""protein_g"": 0.0, ""fat_g"": 0.1, ""saturated_fat_g"": 0.0, ""sodium_mg"": 0.2}",,"[""VEGAN""]",,https://salady.com/menu/list_2?type=topping,[]
[],,salady,{},토핑&드레싱,,,,,salady_topping_나쵸칩,https://salady.com:443/superboard/data/topping/thumb/2022052515531416534615947369.jpg,,topping,Nacho Chip,나쵸칩,토핑&드레싱,"{""menu"": ""나쵸칩"", ""calories_kcal"": 73.4, ""carbs_g"": 10.2, ""sugar_g"": 0.0, ""protein_g"": 1.1, ""fat_g"": 3.2, ""saturated_fat_g"": 0.5, ""sodium_mg"": 30.0}","{""menu"": ""나쵸칩"", ""calories_kcal"": 73.4, ""carbs_g"": 10.2, ""sugar_g"": 0.0, ""protein_g"": 1.1, ""fat_g"": 3.2, ""saturated_fat_g"": 0.5, ""sodium_mg"": 30.0}",,[],,https://salady.com/menu/list_2?type=topping,[]
[],,salady,{},토핑&드레싱,,,,,salady_topping_견과류,https://salady.com:443/superboard/data/topping/thumb/2022052515534816534616285790.jpg,,topping,Nuts,견과류,토핑&드레싱,"{""menu"": ""견과류"", ""calories_kcal"": 89.1, ""carbs_g"": 3.3, ""sugar_g"": 0.5, ""protein_g"": 3.1, ""fat_g"": 7.7, ""saturated_fat_g"": 0.7, ""sodium_mg"": 0.5}","{""menu"": ""견과류"", ""calories_kcal"": 89.1, ""carbs_g"": 3.3, ""sugar_g"": 0.5, ""protein_g"": 3.1, ""fat_g"": 7.7, ""saturated_fat_g"": 0.7, ""sodium_mg"": 0.5}",,"[""VEGAN""]",,https://salady.com/menu/list_2?type=topping,[]
[],,salady,{},토핑&드레싱,,,,,salady_topping_후리가케,https://salady.com:443/superboard/data/topping/thumb/2025021118504917392674495649.png,,topping,Furigake,후리가케,토핑&드레싱,"{""menu"": ""후리가케"", ""calories_kcal"": 12.5, ""carbs_g"": 1.6, ""sugar_g"": 0.1, ""protein_g"": 0.5, ""fat_g"": 0.5, ""saturated_fat_g"": 0.1, ""sodium_mg"": 69.0}","{""menu"": ""후리가케"", ""calories_kcal"": 12.5, ""carbs_g"": 1.6, ""sugar_g"": 0.1, ""protein_g"": 0.5, ""fat_g"": 0.5, ""saturated_fat_g"": 0.1, ""sodium_mg"": 69.0}",,[],,https://salady.com/menu/list_2?type=topping,[]
[],,salady,{},토핑&드레싱,,,,,salady_topping_슈레드치즈,https://salady.com:443/superboard/data/topping/thumb/2025081816595217555039929895.jpg,,topping,Shred Cheese,슈레드치즈,토핑&드레싱,"{""menu"": ""슈레드치즈"", ""calories_kcal"": 65.0, ""carbs_g"": 0.0, ""sugar_g"": 0.0, ""protein_g"": 5.0, ""fat_g"": 4.3, ""saturated_fat_g"": 3.0, ""sodium_mg"": 85.0}","{""menu"": ""슈레드치즈"", ""calories_kcal"": 65.0, ""carbs_g"": 0.0, ""sugar_g"": 0.0, ""protein_g"": 5.0, ""fat_g"": 4.3, ""saturated_fat_g"": 3.0, ""sodium_mg"": 85.0}",,[],,https://salady.com/menu/list_2?type=topping,[]
[],,salady,{},토핑&드레싱,,,,,salady_topping_김자반,https://salady.com:443/superboard/data/topping/thumb/2026021110555317707749535481.png,,topping,Seaweed Flakes,김자반,토핑&드레싱,"{""menu"": ""김자반"", ""calories_kcal"": 17.3, ""carbs_g"": 1.1, ""sugar_g"": 0.4, ""protein_g"": 0.6, ""fat_g"": 1.2, ""saturated_fat_g"": 0.1, ""sodium_mg"": 33.0}","{""menu"": ""김자반"", ""calories_kcal"": 17.3, ""carbs_g"": 1.1, ""sugar_g"": 0.4, ""protein_g"": 0.6, ""fat_g"": 1.2, ""saturated_fat_g"": 0.1, ""sodium_mg"": 33.0}",,[],,https://salady.com/menu/list_2?type=topping,[]
[],,salady,{},음료&사이드,,,,,salady_side_아메리카노,https://salady.com:443/superboard/data/topping/thumb/2022052515454216534611425315.jpg,,side,Americano,아메리카노,음료&사이드,"{""menu"": ""아메리카노"", ""calories_kcal"": 22.5, ""carbs_g"": 2.43, ""sugar_g"": 0.0, ""protein_g"": 1.83, ""fat_g"": 0.49, ""saturated_fat_g"": 0.0, ""sodium_mg"": 24.34}","{""menu"": ""아메리카노"", ""calories_kcal"": 22.5, ""carbs_g"": 2.43, ""sugar_g"": 0.0, ""protein_g"": 1.83, ""fat_g"": 0.49, ""saturated_fat_g"": 0.0, ""sodium_mg"": 24.34}",,[],,https://salady.com/menu/list_3?type=side,[]
[],,salady,{},음료&사이드,,,,,salady_side_코크제로,https://salady.com:443/superboard/data/topping/thumb/2022052515362016534605806800.jpg,,side,Coke Zero,코크제로,음료&사이드,"{""menu"": ""코크제로"", ""calories_kcal"": 0.0, ""carbs_g"": 0.0, ""sugar_g"": 0.0, ""protein_g"": 0.0, ""fat_g"": 0.0, ""saturated_fat_g"": 0.0, ""sodium_mg"": 21.3}","{""menu"": ""코크제로"", ""calories_kcal"": 0.0, ""carbs_g"": 0.0, ""sugar_g"": 0.0, ""protein_g"": 0.0, ""fat_g"": 0.0, ""saturated_fat_g"": 0.0, ""sodium_mg"": 21.3}",,[],,https://salady.com/menu/list_3?type=side,[]
[],,salady,{},음료&사이드,,,,,salady_side_스프라이트제로,https://salady.com:443/superboard/data/topping/thumb/2022052515364916534606098326.jpg,,side,Sprite Zero,스프라이트제로,음료&사이드,"{""menu"": ""스프라이트제로"", ""calories_kcal"": 0.0, ""carbs_g"": 0.7, ""sugar_g"": 0.0, ""protein_g"": 0.0, ""fat_g"": 0.0, ""saturated_fat_g"": 0.0, ""sodium_mg"": 11.0}","{""menu"": ""스프라이트제로"", ""calories_kcal"": 0.0, ""carbs_g"": 0.7, ""sugar_g"": 0.0, ""protein_g"": 0.0, ""fat_g"": 0.0, ""saturated_fat_g"": 0.0, ""sodium_mg"": 11.0}",,[],,https://salady.com/menu/list_3?type=side,[]
[],,salady,{},음료&사이드,,,,,salady_side_착즙주스(그린밀싹),https://salady.com:443/superboard/data/topping/thumb/2022052515372716534606472747.jpg,,side,Cold Pressed Juice (Green Wheat Grass),착즙주스 (그린밀싹),음료&사이드,"{""menu"": ""착즙주스 (그린밀싹)"", ""calories_kcal"": 120.0, ""carbs_g"": 28.0, ""sugar_g"": 22.0, ""protein_g"": 1.0, ""fat_g"": 0.0, ""saturated_fat_g"": 0.0, ""sodium_mg"": 39.0}","{""menu"": ""착즙주스 (그린밀싹)"", ""calories_kcal"": 120.0, ""carbs_g"": 28.0, ""sugar_g"": 22.0, ""protein_g"": 1.0, ""fat_g"": 0.0, ""saturated_fat_g"": 0.0, ""sodium_mg"": 39.0}",,[],,https://salady.com/menu/list_3?type=side,[]
[],,salady,{},음료&사이드,,,,,salady_side_착즙주스(레드클렌즈),https://salady.com:443/superboard/data/topping/thumb/2023080209050816909347081306.jpg,,side,Cold Pressed Juice (Red Cleanse),착즙주스 (레드클렌즈),음료&사이드,"{""menu"": ""착즙주스 (레드클렌즈)"", ""calories_kcal"": 128.0, ""carbs_g"": 30.0, ""sugar_g"": 23.0, ""protein_g"": 1.0, ""fat_g"": 0.0, ""saturated_fat_g"": 0.0, ""sodium_mg"": 29.0}","{""menu"": ""착즙주스 (레드클렌즈)"", ""calories_kcal"": 128.0, ""carbs_g"": 30.0, ""sugar_g"": 23.0, ""protein_g"": 1.0, ""fat_g"": 0.0, ""saturated_fat_g"": 0.0, ""sodium_mg"": 29.0}",,[],,https://salady.com/menu/list_3?type=side,[]
[],,salady,{},음료&사이드,,,,,salady_side_착즙주스(오렌지당근),https://salady.com:443/superboard/data/topping/thumb/2022052515393716534607770683.jpg,,side,Cold Pressed Juice (Orange Carrot),착즙주스 (오렌지당근),음료&사이드,"{""menu"": ""착즙주스 (오렌지당근)"", ""calories_kcal"": 113.0, ""carbs_g"": 27.0, ""sugar_g"": 18.0, ""protein_g"": 1.0, ""fat_g"": 0.0, ""saturated_fat_g"": 0.0, ""sodium_mg"": 43.0}","{""menu"": ""착즙주스 (오렌지당근)"", ""calories_kcal"": 113.0, ""carbs_g"": 27.0, ""sugar_g"": 18.0, ""protein_g"": 1.0, ""fat_g"": 0.0, ""saturated_fat_g"": 0.0, ""sodium_mg"": 43.0}",,[],,https://salady.com/menu/list_3?type=side,[]
[],,salady,{},음료&사이드,,,,,salady_side_애사비사과스파클링,https://salady.com:443/superboard/data/topping/thumb/2026021111005117707752516933.png,,side,ACV Apple Sparkling,애사비 사과 스파클링,음료&사이드,"{""menu"": ""애사비 사과 스파클링"", ""calories_kcal"": 8.0, ""carbs_g"": 9.0, ""sugar_g"": 0.0, ""protein_g"": 0.0, ""fat_g"": 0.0, ""saturated_fat_g"": 0.0, ""sodium_mg"": 25.0}","{""menu"": ""애사비 사과 스파클링"", ""calories_kcal"": 8.0, ""carbs_g"": 9.0, ""sugar_g"": 0.0, ""protein_g"": 0.0, ""fat_g"": 0.0, ""saturated_fat_g"": 0.0, ""sodium_mg"": 25.0}",,[],,https://salady.com/menu/list_3?type=side,[]
[],,salady,{},음료&사이드,,,,,salady_side_생수,https://salady.com:443/superboard/data/topping/thumb/2022052515460016534611607662.jpg,,side,Water,생수,음료&사이드,"{""menu"": ""생수"", ""calories_kcal"": 0.0, ""carbs_g"": 0.0, ""sugar_g"": 0.0, ""protein_g"": 0.0, ""fat_g"": 0.0, ""saturated_fat_g"": 0.0, ""sodium_mg"": 0.0}","{""menu"": ""생수"", ""calories_kcal"": 0.0, ""carbs_g"": 0.0, ""sugar_g"": 0.0, ""protein_g"": 0.0, ""fat_g"": 0.0, ""saturated_fat_g"": 0.0, ""sodium_mg"": 0.0}",,[],,https://salady.com/menu/list_3?type=side,[]
[],,salady,{},음료&사이드,,,,,salady_side_카사바칩,https://salady.com:443/superboard/data/topping/thumb/2026081214442517865134652394.png,,side,Cassava Chip,카사바칩,음료&사이드,"{""menu"": ""카사바칩"", ""calories_kcal"": 244.5, ""carbs_g"": 35.5, ""sugar_g"": 0.5, ""protein_g"": 1.5, ""fat_g"": 10.5, ""saturated_fat_g"": 4.5, ""sodium_mg"": 71.5}","{""menu"": ""카사바칩"", ""calories_kcal"": 244.5, ""carbs_g"": 35.5, ""sugar_g"": 0.5, ""protein_g"": 1.5, ""fat_g"": 10.5, ""saturated_fat_g"": 4.5, ""sodium_mg"": 71.5}",,"[""VEGAN""]",,https://salady.com/menu/list_3?type=side,[]
[],,salady,{},음료&사이드,,,,,salady_side_양송이크림스프,https://salady.com:443/superboard/data/topping/thumb/2022052515485016534613308787.jpg,,side,Mushroom Cream Soup,양송이 크림스프,음료&사이드,"{""menu"": ""양송이 크림스프"", ""calories_kcal"": 123.8, ""carbs_g"": 8.8, ""sugar_g"": 3.8, ""protein_g"": 2.5, ""fat_g"": 8.8, ""saturated_fat_g"": 8.8, ""sodium_mg"": 588.8}","{""menu"": ""양송이 크림스프"", ""calories_kcal"": 123.8, ""carbs_g"": 8.8, ""sugar_g"": 3.8, ""protein_g"": 2.5, ""fat_g"": 8.8, ""saturated_fat_g"": 8.8, ""sodium_mg"": 588.8}",,[],,https://salady.com/menu/list_3?type=side,[]
[],,salady,{},음료&사이드,,,,,salady_side_단호박크림스프,https://salady.com:443/superboard/data/topping/thumb/2023110213193116988987719863.jpg,,side,Sweet Pumpkin Cream Soup,단호박 크림스프,음료&사이드,"{""menu"": ""단호박 크림스프"", ""calories_kcal"": 218.8, ""carbs_g"": 21.3, ""sugar_g"": 15.0, ""protein_g"": 2.5, ""fat_g"": 13.8, ""saturated_fat_g"": 10.0, ""sodium_mg"": 325.0}","{""menu"": ""단호박 크림스프"", ""calories_kcal"": 218.8, ""carbs_g"": 21.3, ""sugar_g"": 15.0, ""protein_g"": 2.5, ""fat_g"": 13.8, ""saturated_fat_g"": 10.0, ""sodium_mg"": 325.0}",,[],,https://salady.com/menu/list_3?type=side,[]
[],,salady,{},음료&사이드,,,,,salady_side_치킨토마토스튜,https://salady.com:443/superboard/data/topping/thumb/2024031813174317107354637845.jpg,,side,Chicken Tomato Stew,치킨토마토 스튜,음료&사이드,"{""menu"": ""치킨토마토 스튜"", ""calories_kcal"": 124.0, ""carbs_g"": 12.6, ""sugar_g"": 9.6, ""protein_g"": 14.0, ""fat_g"": 1.8, ""saturated_fat_g"": 0.4, ""sodium_mg"": 713.2}","{""menu"": ""치킨토마토 스튜"", ""calories_kcal"": 124.0, ""carbs_g"": 12.6, ""sugar_g"": 9.6, ""protein_g"": 14.0, ""fat_g"": 1.8, ""saturated_fat_g"": 0.4, ""sodium_mg"": 713.2}",,[],,https://salady.com/menu/list_3?type=side,[]
[],,salady,{},음료&사이드,,,,,salady_side_포테이토크림스프,https://salady.com:443/superboard/data/topping/thumb/2025021112094617392433861536.jpg,,side,Potato Cream Soup,포테이토 크림스프,음료&사이드,"{""menu"": ""포테이토 크림스프"", ""calories_kcal"": 120.0, ""carbs_g"": 18.0, ""sugar_g"": 9.0, ""protein_g"": 7.0, ""fat_g"": 112.0, ""saturated_fat_g"": 12.0, ""sodium_mg"": 600.0}","{""menu"": ""포테이토 크림스프"", ""calories_kcal"": 120.0, ""carbs_g"": 18.0, ""sugar_g"": 9.0, ""protein_g"": 7.0, ""fat_g"": 112.0, ""saturated_fat_g"": 12.0, ""sodium_mg"": 600.0}",,[],,https://salady.com/menu/list_3?type=side,[]
[],,salady_sandwich,{},토핑&드레싱,,,,,salady_sandwich_topping_고추장제육,https://salady.com:443/superboard/data/topping2/thumb/2026081215344817865164885823.png,,topping,Gochujang Bulgogi,고추장제육,토핑&드레싱,"{""menu"": ""고추장제육"", ""calories_kcal"": 92.8, ""carbs_g"": 8.5, ""sugar_g"": 5.1, ""protein_g"": 10.5, ""fat_g"": 1.9, ""saturated_fat_g"": 0.7, ""sodium_mg"": 375.0}","{""menu"": ""고추장제육"", ""calories_kcal"": 92.8, ""carbs_g"": 8.5, ""sugar_g"": 5.1, ""protein_g"": 10.5, ""fat_g"": 1.9, ""saturated_fat_g"": 0.7, ""sodium_mg"": 375.0}",,[],,https://salady.com/menu2/list_2?menu2=1&type=topping,[]
[],,salady_sandwich,{},토핑&드레싱,,,,,salady_sandwich_topping_닭가슴살,https://salady.com:443/superboard/data/topping2/thumb/2026051116124217784835628485.jpg,,topping,Chicken Breast,닭가슴살,토핑&드레싱,"{""menu"": ""닭가슴살"", ""calories_kcal"": 64.3, ""carbs_g"": 2.0, ""sugar_g"": 0.0, ""protein_g"": 13.1, ""fat_g"": 0.4, ""saturated_fat_g"": 0.4, ""sodium_mg"": 118.8}","{""menu"": ""닭가슴살"", ""calories_kcal"": 64.3, ""carbs_g"": 2.0, ""sugar_g"": 0.0, ""protein_g"": 13.1, ""fat_g"": 0.4, ""saturated_fat_g"": 0.4, ""sodium_mg"": 118.8}",,[],,https://salady.com/menu2/list_2?menu2=1&type=topping,[]
[],,salady_sandwich,{},토핑&드레싱,,,,,salady_sandwich_topping_그라브락스연어,https://salady.com/images/sub/topping_img_1.png,,topping,Gravlax Salmon,그라브락스 연어,토핑&드레싱,"{""menu"": ""그라브락스 연어"", ""calories_kcal"": 99.1, ""carbs_g"": 1.4, ""sugar_g"": 0.4, ""protein_g"": 12.8, ""fat_g"": 4.7, ""saturated_fat_g"": 0.5, ""sodium_mg"": 346.6}","{""menu"": ""그라브락스 연어"", ""calories_kcal"": 99.1, ""carbs_g"": 1.4, ""sugar_g"": 0.4, ""protein_g"": 12.8, ""fat_g"": 4.7, ""saturated_fat_g"": 0.5, ""sodium_mg"": 346.6}",,[],,https://salady.com/menu2/list_2?menu2=1&type=topping,[]
[],,salady_sandwich,{},토핑&드레싱,,,,,salady_sandwich_topping_로스트닭다리살,https://salady.com:443/superboard/data/topping2/thumb/2026051116153817784837381075.png,,topping,Roast Chicken Thigh,로스트닭다리살,토핑&드레싱,"{""menu"": ""로스트닭다리살"", ""calories_kcal"": 113.8, ""carbs_g"": 6.0, ""sugar_g"": 1.3, ""protein_g"": 10.5, ""fat_g"": 5.3, ""saturated_fat_g"": 2.1, ""sodium_mg"": 272.5}","{""menu"": ""로스트닭다리살"", ""calories_kcal"": 113.8, ""carbs_g"": 6.0, ""sugar_g"": 1.3, ""protein_g"": 10.5, ""fat_g"": 5.3, ""saturated_fat_g"": 2.1, ""sodium_mg"": 272.5}",,[],,https://salady.com/menu2/list_2?menu2=1&type=topping,[]
[],,salady_sandwich,{},토핑&드레싱,,,,,salady_sandwich_topping_그라운드비프,https://salady.com:443/superboard/data/topping2/thumb/2026051116172117784838413324.jpg,,topping,Ground Beef,그라운드비프,토핑&드레싱,"{""menu"": ""그라운드비프"", ""calories_kcal"": 108.0, ""carbs_g"": 0.0, ""sugar_g"": 0.0, ""protein_g"": 10.2, ""fat_g"": 7.2, ""saturated_fat_g"": 2.9, ""sodium_mg"": 38.4}","{""menu"": ""그라운드비프"", ""calories_kcal"": 108.0, ""carbs_g"": 0.0, ""sugar_g"": 0.0, ""protein_g"": 10.2, ""fat_g"": 7.2, ""saturated_fat_g"": 2.9, ""sodium_mg"": 38.4}",,[],,https://salady.com/menu2/list_2?menu2=1&type=topping,[]
[],,salady_sandwich,{},토핑&드레싱,,,,,salady_sandwich_topping_우삼겹,https://salady.com/images/sub/topping_img_1.png,,topping,Beef Loin,우삼겹,토핑&드레싱,"{""menu"": ""우삼겹"", ""calories_kcal"": 161.1, ""carbs_g"": 3.0, ""sugar_g"": 2.5, ""protein_g"": 9.3, ""fat_g"": 12.4, ""saturated_fat_g"": 5.1, ""sodium_mg"": 165.6}","{""menu"": ""우삼겹"", ""calories_kcal"": 161.1, ""carbs_g"": 3.0, ""sugar_g"": 2.5, ""protein_g"": 9.3, ""fat_g"": 12.4, ""saturated_fat_g"": 5.1, ""sodium_mg"": 165.6}",,[],,https://salady.com/menu2/list_2?menu2=1&type=topping,[]
[],,salady_sandwich,{},토핑&드레싱,,,,,salady_sandwich_topping_칩베이컨,https://salady.com:443/superboard/data/topping2/thumb/2026051116194817784839888875.jpg,,topping,Chip Bacon,칩베이컨,토핑&드레싱,"{""menu"": ""칩베이컨"", ""calories_kcal"": 66.3, ""carbs_g"": 0.7, ""sugar_g"": 0.4, ""protein_g"": 3.0, ""fat_g"": 5.7, ""saturated_fat_g"": 2.1, ""sodium_mg"": 105.6}","{""menu"": ""칩베이컨"", ""calories_kcal"": 66.3, ""carbs_g"": 0.7, ""sugar_g"": 0.4, ""protein_g"": 3.0, ""fat_g"": 5.7, ""saturated_fat_g"": 2.1, ""sodium_mg"": 105.6}",,[],,https://salady.com/menu2/list_2?menu2=1&type=topping,[]
[],,salady_sandwich,{},토핑&드레싱,,,,,salady_sandwich_topping_로스트삼겹,https://salady.com:443/superboard/data/topping2/thumb/2026051116202217784840225515.png,,topping,Roast Pork Belly,로스트삼겹,토핑&드레싱,"{""menu"": ""로스트삼겹"", ""calories_kcal"": 187.4, ""carbs_g"": 3.2, ""sugar_g"": 0.4, ""protein_g"": 9.0, ""fat_g"": 15.4, ""saturated_fat_g"": 4.8, ""sodium_mg"": 116.2}","{""menu"": ""로스트삼겹"", ""calories_kcal"": 187.4, ""carbs_g"": 3.2, ""sugar_g"": 0.4, ""protein_g"": 9.0, ""fat_g"": 15.4, ""saturated_fat_g"": 4.8, ""sodium_mg"": 116.2}",,[],,https://salady.com/menu2/list_2?menu2=1&type=topping,[]
[],,salady_sandwich,{},토핑&드레싱,,,,,salady_sandwich_topping_에그,https://salady.com:443/superboard/data/topping2/thumb/2026051116220317784841233893.jpg,,topping,Egg,에그,토핑&드레싱,"{""menu"": ""에그"", ""calories_kcal"": 72.5, ""carbs_g"": 0.7, ""sugar_g"": 0.1, ""protein_g"": 6.7, ""fat_g"": 4.3, ""saturated_fat_g"": 1.4, ""sodium_mg"": 64.0}","{""menu"": ""에그"", ""calories_kcal"": 72.5, ""carbs_g"": 0.7, ""sugar_g"": 0.1, ""protein_g"": 6.7, ""fat_g"": 4.3, ""saturated_fat_g"": 1.4, ""sodium_mg"": 64.0}",,[],,https://salady.com/menu2/list_2?menu2=1&type=topping,[]
[],,salady_sandwich,{},토핑&드레싱,,,,,salady_sandwich_topping_두부,https://salady.com:443/superboard/data/topping2/thumb/2026051116225717784841775793.jpg,,topping,Tofu,두부,토핑&드레싱,"{""menu"": ""두부"", ""calories_kcal"": 100.0, ""carbs_g"": 8.0, ""sugar_g"": 1.2, ""protein_g"": 4.2, ""fat_g"": 5.7, ""saturated_fat_g"": 0.7, ""sodium_mg"": 12.8}","{""menu"": ""두부"", ""calories_kcal"": 100.0, ""carbs_g"": 8.0, ""sugar_g"": 1.2, ""protein_g"": 4.2, ""fat_g"": 5.7, ""saturated_fat_g"": 0.7, ""sodium_mg"": 12.8}",,[],,https://salady.com/menu2/list_2?menu2=1&type=topping,[]
[],,salady_sandwich,{},토핑&드레싱,,,,,salady_sandwich_topping_잠봉슬라이스,https://salady.com:443/superboard/data/topping2/thumb/2026051116233717784842179237.png,,topping,Jambon Slices,잠봉 슬라이스,토핑&드레싱,"{""menu"": ""잠봉 슬라이스"", ""calories_kcal"": 34.4, ""carbs_g"": 0.6, ""sugar_g"": 0.3, ""protein_g"": 4.7, ""fat_g"": 1.4, ""saturated_fat_g"": 0.4, ""sodium_mg"": 250.0}","{""menu"": ""잠봉 슬라이스"", ""calories_kcal"": 34.4, ""carbs_g"": 0.6, ""sugar_g"": 0.3, ""protein_g"": 4.7, ""fat_g"": 1.4, ""saturated_fat_g"": 0.4, ""sodium_mg"": 250.0}",,[],,https://salady.com/menu2/list_2?menu2=1&type=topping,[]
